feedback_id,date,canal,segment_client,region,produit_service,parcours_client,score,sentiment_attendu,theme_attendu,sous_theme,irritant,niveau_urgence,impact_business,est_bloquant,commentaire
ECOMMERCE-005389,2025-12-27,Chat client,Client premium,Belgique,Abonnement premium,Livraison,3,negative,Remboursement / Facturation,avoir non reçu,avoir non reçu,Faible,friction financière et perte de crédibilité,False,"J’ai été prélevé deux fois pour la même commande. La facture ne permet pas de comprendre ce qui a été payé ou remboursé. Le problème n’est pas isolé : il génère des relances, de l’incertitude et une perception de manque de maîtrise."
ECOMMERCE-005390,2025-01-18,Trustpilot,Client entreprise,Belgique,Commande marketplace,Livraison,4,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,"L’expérience est correcte, mais il manque un suivi plus visible."
ECOMMERCE-005391,2025-04-26,Trustpilot,Nouveau client,Belgique,Livraison standard,Livraison,1,negative,Support client,absence de suivi,absence de suivi,Faible,augmentation des relances et baisse satisfaction,False,"L’agent était poli, mais il n’avait pas la capacité de résoudre le problème. Le cas concerne le segment nouveau client, sur le parcours livraison, avec un impact direct sur livraison standard."
ECOMMERCE-005392,2025-02-09,Trustpilot,Client premium,Auvergne-Rhône-Alpes,Livraison standard,Livraison,3,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,"à revoir, surtout les explications"
ECOMMERCE-005393,2025-05-22,Email SAV,Client entreprise,Belgique,Livraison standard,Support après-vente,2,negative,Support client,délai de réponse long,délai de réponse long,Élevée,augmentation des relances et baisse satisfaction,True,"J’ai ouvert une demande urgente mais je n’ai reçu aucune réponse utile pendant plusieurs jours. Pour un profil client entreprise, ce niveau de friction réduit fortement la confiance dans le service."
ECOMMERCE-005394,2025-12-18,Chat client,Nouveau client,Suisse,Abonnement premium,Achat,1,negative,Support client,réponses automatiques,réponses automatiques,Élevée,augmentation des relances et baisse satisfaction,True,J’ai ouvert une demande urgente mais je n’ai reçu aucune réponse utile pendant plusieurs jours. Cela peut pousser un client à ne pas revenir.
ECOMMERCE-005395,2025-03-25,Email SAV,Client entreprise,Île-de-France,Retour produit,Support après-vente,5,positive,Expérience positive,service satisfaisant,aucun irritant majeur,Faible,satisfaction et confiance,False,"merci au support cette fois, problème réglé rapidement"
ECOMMERCE-005396,2025-01-07,Application mobile,Client régulier,Auvergne-Rhône-Alpes,Commande marketplace,Livraison,1,negative,Livraison / Logistique,colis marqué livré mais non reçu,colis marqué livré mais non reçu,Modérée,perte de confiance post-achat,True,aucune réponse
ECOMMERCE-005397,2025-12-20,Chat client,Nouveau client,Belgique,Abonnement premium,Retour,1,negative,Livraison / Logistique,colis marqué livré mais non reçu,colis marqué livré mais non reçu,Faible,perte de confiance post-achat,False,service lent
ECOMMERCE-005398,2025-02-24,Chat client,Nouveau client,Belgique,Commande marketplace,Support après-vente,1,negative,Support client,délai de réponse long,délai de réponse long,Élevée,augmentation des relances et baisse satisfaction,True,"J’ai ouvert une demande urgente mais je n’ai reçu aucune réponse utile pendant plusieurs jours. Le problème n’est pas isolé : il génère des relances, de l’incertitude et une perception de manque de maîtrise."
ECOMMERCE-005399,2025-05-03,Email SAV,Client entreprise,Hauts-de-France,Abonnement premium,Livraison,1,negative,Produit / Qualité,erreur de taille,erreur de taille,Faible,dégradation de la promesse produit,False,"J’ai reçu une mauvaise taille malgré une commande correctement validée. Le problème n’est pas isolé : il génère des relances, de l’incertitude et une perception de manque de maîtrise."
ECOMMERCE-005400,2025-08-02,Email SAV,Client entreprise,Auvergne-Rhône-Alpes,Livraison standard,Remboursement,2,negative,Support client,réponses contradictoires,réponses contradictoires,Faible,augmentation des relances et baisse satisfaction,False,"L’agent était poli, mais il n’avait pas la capacité de résoudre le problème. Le cas concerne le segment client entreprise, sur le parcours remboursement, avec un impact direct sur livraison standard."
ECOMMERCE-005401,2025-11-05,Trustpilot,Client premium,Belgique,Commande marketplace,Support après-vente,3,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,"L’expérience est correcte, mais il manque un suivi plus visible."
ECOMMERCE-005402,2025-10-26,Email SAV,Client entreprise,Île-de-France,Retour produit,Achat,2,negative,Remboursement / Facturation,double prélèvement,double prélèvement,Faible,friction financière et perte de crédibilité,False,"J’ai été prélevé deux fois pour la même commande. La facture ne permet pas de comprendre ce qui a été payé ou remboursé. Pour un profil client entreprise, ce niveau de friction réduit fortement la confiance dans le service."
ECOMMERCE-005403,2025-10-14,Avis site,Nouveau client,Suisse,Livraison express,Support après-vente,2,negative,Support client,absence de suivi,absence de suivi,Faible,augmentation des relances et baisse satisfaction,False,"Le service client répond avec des messages automatiques qui ne traitent pas mon problème. Pour un profil nouveau client, ce niveau de friction réduit fortement la confiance dans le service."
ECOMMERCE-005404,2025-12-01,Avis site,Client régulier,Belgique,Abonnement premium,Remboursement,3,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,"Le service fonctionne, mais certaines étapes pourraient être mieux expliquées."
ECOMMERCE-005405,2025-03-29,Trustpilot,Client entreprise,Suisse,Retour produit,Livraison,3,negative,Remboursement / Facturation,facture incompréhensible,facture incompréhensible,Modérée,friction financière et perte de crédibilité,False,retard encore
ECOMMERCE-005406,2025-11-24,Application mobile,Nouveau client,Suisse,Livraison express,Achat,2,negative,Livraison / Logistique,transporteur injoignable,transporteur injoignable,Modérée,perte de confiance post-achat,True,aucune réponse
ECOMMERCE-005407,2025-02-21,Avis site,Client régulier,Belgique,Abonnement premium,Support après-vente,2,negative,Remboursement / Facturation,avoir non reçu,avoir non reçu,Modérée,friction financière et perte de crédibilité,False,J’ai reçu un avoir au lieu d’un remboursement alors que j’avais demandé un remboursement bancaire. Cela a créé une perte de confiance.
ECOMMERCE-005408,2025-12-21,Chat client,Nouveau client,Suisse,Livraison standard,Retour,2,negative,Produit / Qualité,produit incomplet,produit incomplet,Faible,dégradation de la promesse produit,False,franchement abusé
ECOMMERCE-005409,2025-09-08,Avis site,Client premium,Belgique,Abonnement premium,Remboursement,1,negative,Produit / Qualité,erreur de taille,erreur de taille,Faible,dégradation de la promesse produit,False,"Le produit fonctionne, mais l’emballage était insuffisant et plusieurs éléments étaient rayés à l’arrivée. Le cas concerne le segment client premium, sur le parcours remboursement, avec un impact direct sur abonnement premium."
ECOMMERCE-005410,2025-12-30,Application mobile,Nouveau client,Hauts-de-France,Livraison express,Remboursement,3,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,"L’expérience est correcte, mais il manque un suivi plus visible."
ECOMMERCE-005411,2025-04-26,Application mobile,Client entreprise,Suisse,Livraison standard,Achat,1,negative,Livraison / Logistique,retard livraison express,retard livraison express,Modérée,perte de confiance post-achat,True,"Le suivi colis changeait tous les jours entre en préparation, expédié et livré. Impossible de savoir où était réellement la commande. Le problème n’est pas isolé : il génère des relances, de l’incertitude et une perception de manque de maîtrise."
ECOMMERCE-005412,2025-08-29,Trustpilot,Nouveau client,Suisse,Retour produit,Livraison,1,negative,Remboursement / Facturation,remboursement trop lent,remboursement trop lent,Faible,friction financière et perte de crédibilité,False,J’ai été prélevé deux fois pour la même commande. La facture ne permet pas de comprendre ce qui a été payé ou remboursé. Cela donne l’impression que le suivi n’est pas maîtrisé.
ECOMMERCE-005413,2025-11-18,Email SAV,Client régulier,Suisse,Abonnement premium,Remboursement,3,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,"Je n’ai pas rencontré de blocage majeur, mais la communication pourrait être améliorée."
ECOMMERCE-005414,2025-08-21,Avis site,Client régulier,Belgique,Livraison standard,Retour,3,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,"La procédure est faisable, mais elle demande beaucoup d’attention pour éviter une erreur."
ECOMMERCE-005415,2025-11-30,Avis site,Client régulier,Belgique,Livraison express,Livraison,1,negative,Produit / Qualité,emballage insuffisant,emballage insuffisant,Faible,dégradation de la promesse produit,False,"Le produit reçu ne correspond pas aux photos du site. Le problème n’est pas isolé : il génère des relances, de l’incertitude et une perception de manque de maîtrise."
ECOMMERCE-005416,2025-10-30,Trustpilot,Client premium,Belgique,Commande marketplace,Livraison,2,negative,Support client,délai de réponse long,délai de réponse long,Faible,augmentation des relances et baisse satisfaction,False,trop lent franchement
ECOMMERCE-005417,2025-07-19,Email SAV,Client premium,Suisse,Commande marketplace,Remboursement,3,negative,Produit / Qualité,emballage insuffisant,emballage insuffisant,Faible,dégradation de la promesse produit,False,"Il manque une pièce essentielle dans le colis, donc je ne peux pas utiliser le produit. Le cas concerne le segment client premium, sur le parcours remboursement, avec un impact direct sur commande marketplace."
ECOMMERCE-005418,2025-11-07,Trustpilot,Client régulier,Auvergne-Rhône-Alpes,Commande marketplace,Retour,2,negative,Support client,réponses contradictoires,réponses contradictoires,Faible,augmentation des relances et baisse satisfaction,False,"Le service client répond avec des messages automatiques qui ne traitent pas mon problème. Le cas concerne le segment client régulier, sur le parcours retour, avec un impact direct sur commande marketplace."
ECOMMERCE-005419,2025-09-05,Trustpilot,Client premium,Île-de-France,Livraison standard,Support après-vente,2,negative,Remboursement / Facturation,avoir non reçu,avoir non reçu,Faible,friction financière et perte de crédibilité,False,"Le remboursement devait être effectué sous quelques jours, mais après deux semaines je n’ai toujours rien reçu. Le problème n’est pas isolé : il génère des relances, de l’incertitude et une perception de manque de maîtrise."
ECOMMERCE-005420,2025-10-26,Email SAV,Client régulier,Auvergne-Rhône-Alpes,Retour produit,Livraison,1,negative,Support client,absence de suivi,absence de suivi,Élevée,augmentation des relances et baisse satisfaction,True,J’ai ouvert une demande urgente mais je n’ai reçu aucune réponse utile pendant plusieurs jours. Cette situation est remontée depuis Auvergne-Rhône-Alpes et touche surtout le parcours livraison.
