feedback_id,date,canal,segment_client,region,produit_service,parcours_client,score,sentiment_attendu,theme_attendu,sous_theme,irritant,niveau_urgence,impact_business,est_bloquant,commentaire
EMBASSY-004316,2025-10-29,Email consulaire,Étudiant,Suisse,Rendez-vous,Prise de rendez-vous,3,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,"L’expérience est correcte, mais il manque un suivi plus visible."
EMBASSY-004317,2025-07-19,Accueil physique,Urgence voyage,Belgique,Passeport,Retrait document,2,negative,Accueil / Support usager,expérience stressante,expérience stressante,Faible,expérience usager dégradée,False,"Je dois répéter ma situation à chaque contact. Pour un profil urgence voyage, ce niveau de friction réduit fortement la confiance dans le service."
EMBASSY-004318,2025-11-04,Avis citoyen,Famille,Pays-Bas,Passeport,Dépôt dossier,3,negative,Accueil / Support usager,répétition dossier,répétition dossier,Faible,expérience usager dégradée,False,"L’accueil est poli, mais personne ne peut me donner un délai précis. Cette situation est remontée depuis Pays-Bas et touche surtout le parcours dépôt dossier."
EMBASSY-004319,2025-07-13,Accueil physique,Professionnel,Suisse,Passeport,Paiement,2,negative,Accueil / Support usager,expérience stressante,expérience stressante,Faible,expérience usager dégradée,False,"On m’a demandé de revenir avec un document qui n’était pas mentionné avant. Pour un profil professionnel, ce niveau de friction réduit fortement la confiance dans le service."
EMBASSY-004320,2025-08-27,Email consulaire,Étudiant,Luxembourg,Visa,Suivi dossier,3,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,"L’expérience est correcte, mais il manque un suivi plus visible."
EMBASSY-004321,2025-08-18,Accueil physique,Diaspora,Pays-Bas,Acte consulaire,Suivi dossier,2,negative,Démarches administratives,rendez-vous indisponible,rendez-vous indisponible,Faible,perte de confiance citoyenne et saturation des demandes,False,"La procédure indiquée sur le site ne correspond pas aux documents demandés sur place. Le cas concerne le segment diaspora, sur le parcours suivi dossier, avec un impact direct sur acte consulaire."
EMBASSY-004322,2025-08-13,Avis citoyen,Urgence voyage,Suisse,Visa,Retrait document,4,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,"Je n’ai pas rencontré de blocage majeur, mais la communication pourrait être améliorée."
EMBASSY-004323,2025-09-02,Email consulaire,Professionnel,Luxembourg,Passeport,Paiement,1,negative,Accueil / Support usager,expérience stressante,expérience stressante,Faible,expérience usager dégradée,False,"L’accueil est poli, mais personne ne peut me donner un délai précis. Pour un profil professionnel, ce niveau de friction réduit fortement la confiance dans le service."
EMBASSY-004324,2025-12-16,Accueil physique,Professionnel,France,Légalisation,Paiement,1,negative,Accueil / Support usager,orientation insuffisante,orientation insuffisante,Faible,expérience usager dégradée,False,Je dois répéter ma situation à chaque contact. Cette situation est remontée depuis France et touche surtout le parcours paiement.
EMBASSY-004325,2025-07-06,Email consulaire,Urgence voyage,France,Légalisation,Retrait document,2,negative,Accueil / Support usager,orientation insuffisante,orientation insuffisante,Faible,expérience usager dégradée,False,"Je dois répéter ma situation à chaque contact. Le problème n’est pas isolé : il génère des relances, de l’incertitude et une perception de manque de maîtrise."
EMBASSY-004326,2025-07-02,Email consulaire,Étudiant,Suisse,Rendez-vous,Retrait document,4,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,"La procédure est faisable, mais elle demande beaucoup d’attention pour éviter une erreur."
EMBASSY-004327,2025-03-21,Formulaire de contact,Professionnel,Belgique,Acte consulaire,Prise de rendez-vous,1,negative,Digitalisation / Suivi en ligne,suivi dossier impossible,suivi dossier impossible,Faible,opportunité de modernisation du service public,False,super cette fois
EMBASSY-004328,2026-01-03,Avis citoyen,Urgence voyage,Belgique,Rendez-vous,Paiement,1,negative,Paiement / Frais consulaires,paiement supplémentaire,paiement supplémentaire,Faible,friction administrative et manque de transparence,False,Les frais consulaires ne sont pas expliqués clairement avant le dépôt du dossier. Cela a augmenté le stress autour de la démarche.
EMBASSY-004329,2025-12-30,Accueil physique,Urgence voyage,Belgique,Visa,Paiement,1,negative,Communication,information visa confuse,information visa confuse,Modérée,augmentation des relances et incompréhension des procédures,False,retard encore
EMBASSY-004330,2025-07-30,Accueil physique,Famille,Luxembourg,Acte consulaire,Prise de rendez-vous,5,positive,Expérience positive,service satisfaisant,aucun irritant majeur,Faible,satisfaction et confiance,False,Le problème a été résolu rapidement après mon contact avec le support.
EMBASSY-004331,2025-07-19,Formulaire de contact,Professionnel,France,Visa,Paiement,3,negative,Démarches administratives,délai traitement long,délai traitement long,Faible,perte de confiance citoyenne et saturation des demandes,False,Je n’arrive pas à obtenir un rendez-vous pour le renouvellement de mon passeport. Cette situation est remontée depuis France et touche surtout le parcours paiement.
EMBASSY-004332,2025-02-22,Email consulaire,Famille,Luxembourg,Acte consulaire,Suivi dossier,2,negative,Digitalisation / Suivi en ligne,documents non téléversables,documents non téléversables,Faible,opportunité de modernisation du service public,False,Il serait utile de pouvoir téléverser les documents avant le rendez-vous. Cette situation est remontée depuis Luxembourg et touche surtout le parcours suivi dossier.
EMBASSY-004333,2025-07-27,Formulaire de contact,Étudiant,Suisse,Rendez-vous,Retrait document,1,negative,Démarches administratives,documents demandés contradictoires,documents demandés contradictoires,Faible,perte de confiance citoyenne et saturation des demandes,False,Je n’arrive pas à obtenir un rendez-vous pour le renouvellement de mon passeport. Cette situation est remontée depuis Suisse et touche surtout le parcours retrait document.
EMBASSY-004334,2026-01-08,Formulaire de contact,Étudiant,Suisse,Passeport,Prise de rendez-vous,3,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,"Le service fonctionne, mais certaines étapes pourraient être mieux expliquées."
EMBASSY-004335,2025-12-06,Téléphone,Étudiant,France,Visa,Paiement,2,negative,Démarches administratives,procédure passeport confuse,procédure passeport confuse,Élevée,perte de confiance citoyenne et saturation des demandes,True,Le délai de traitement bloque mon voyage alors que la situation est urgente. Cette situation est remontée depuis France et touche surtout le parcours paiement.
EMBASSY-004336,2025-12-31,Formulaire de contact,Étudiant,Luxembourg,Passeport,Retrait document,2,negative,Communication,information visa confuse,information visa confuse,Faible,augmentation des relances et incompréhension des procédures,False,très déçu
EMBASSY-004337,2025-08-10,Accueil physique,Urgence voyage,Pays-Bas,Passeport,Suivi dossier,3,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,pas bloqué mais pas fluide non plus
EMBASSY-004338,2025-07-01,Avis citoyen,Famille,Luxembourg,Passeport,Retrait document,5,positive,Expérience positive,service satisfaisant,aucun irritant majeur,Faible,satisfaction et confiance,False,"merci au support cette fois, problème réglé rapidement"
EMBASSY-004339,2025-08-08,Formulaire de contact,Diaspora,Pays-Bas,Visa,Suivi dossier,2,negative,Digitalisation / Suivi en ligne,suivi dossier impossible,suivi dossier impossible,Faible,opportunité de modernisation du service public,False,"Après avoir rempli le formulaire, je ne reçois pas de confirmation claire avec un numéro de suivi. Cette situation est remontée depuis Pays-Bas et touche surtout le parcours suivi dossier."
EMBASSY-004340,2025-08-22,Avis citoyen,Famille,Luxembourg,Visa,Retrait document,1,negative,Accueil / Support usager,manque de suivi personnalisé,manque de suivi personnalisé,Faible,expérience usager dégradée,False,"L’accueil est poli, mais personne ne peut me donner un délai précis. Cela a augmenté le stress autour de la démarche."
EMBASSY-004341,2025-05-09,Avis citoyen,Diaspora,Pays-Bas,Acte consulaire,Retrait document,1,negative,Communication,téléphone injoignable,téléphone injoignable,Modérée,augmentation des relances et incompréhension des procédures,False,Aucune notification n’est envoyée pour expliquer l’avancement du dossier. Cette situation est remontée depuis Pays-Bas et touche surtout le parcours retrait document.
EMBASSY-004342,2025-02-02,Téléphone,Famille,France,Rendez-vous,Prise de rendez-vous,3,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,pas bloqué mais pas fluide non plus
EMBASSY-004343,2025-04-04,Email consulaire,Professionnel,France,Légalisation,Retrait document,4,positive,Expérience positive,service satisfaisant,aucun irritant majeur,Faible,satisfaction et confiance,False,réponse rapide et claire
EMBASSY-004344,2025-05-01,Accueil physique,Étudiant,Suisse,Rendez-vous,Retrait document,4,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,bloqué depuis hier
EMBASSY-004345,2025-05-07,Avis citoyen,Étudiant,Suisse,Passeport,Retrait document,2,negative,Démarches administratives,délai traitement long,délai traitement long,Faible,perte de confiance citoyenne et saturation des demandes,False,Je n’arrive pas à obtenir un rendez-vous pour le renouvellement de mon passeport. Cela m’a obligé à relancer plusieurs fois.
EMBASSY-004346,2025-08-18,Accueil physique,Urgence voyage,France,Passeport,Retrait document,1,negative,Démarches administratives,rendez-vous indisponible,rendez-vous indisponible,Élevée,perte de confiance citoyenne et saturation des demandes,True,Le délai de traitement bloque mon voyage alors que la situation est urgente. Cette situation est remontée depuis France et touche surtout le parcours retrait document.
EMBASSY-004347,2025-08-19,Email consulaire,Professionnel,Suisse,Légalisation,Dépôt dossier,1,negative,Démarches administratives,rendez-vous indisponible,rendez-vous indisponible,Élevée,perte de confiance citoyenne et saturation des demandes,False,"Mon dossier est complet, mais je n’ai reçu aucun suivi depuis plusieurs semaines. Le cas concerne le segment professionnel, sur le parcours dépôt dossier, avec un impact direct sur légalisation."
EMBASSY-004348,2025-10-05,Avis citoyen,Urgence voyage,France,Passeport,Paiement,4,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,"L’expérience est correcte, mais il manque un suivi plus visible."
EMBASSY-004349,2025-09-14,Téléphone,Diaspora,Belgique,Passeport,Paiement,3,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,pas bloqué mais pas fluide non plus
EMBASSY-004350,2025-12-02,Formulaire de contact,Diaspora,Suisse,Acte consulaire,Suivi dossier,1,negative,Communication,procédure peu lisible,procédure peu lisible,Faible,augmentation des relances et incompréhension des procédures,False,ca marche pas
EMBASSY-004351,2025-02-16,Formulaire de contact,Étudiant,Luxembourg,Rendez-vous,Dépôt dossier,1,negative,Communication,téléphone injoignable,téléphone injoignable,Faible,augmentation des relances et incompréhension des procédures,False,"Le téléphone sonne longtemps sans réponse. Pour un profil étudiant, ce niveau de friction réduit fortement la confiance dans le service."
EMBASSY-004352,2025-11-30,Téléphone,Urgence voyage,Luxembourg,Rendez-vous,Retrait document,5,positive,Expérience positive,service satisfaisant,aucun irritant majeur,Faible,satisfaction et confiance,False,J’ai apprécié la clarté des informations et le professionnalisme de l’équipe.
