feedback_id,date,canal,segment_client,region,produit_service,parcours_client,score,sentiment_attendu,theme_attendu,sous_theme,irritant,niveau_urgence,impact_business,est_bloquant,commentaire
SAAS-004454,2026-01-03,Ticket support,PME,Belgique,Gestion utilisateurs,Support,2,negative,Communication,documentation confuse,documentation confuse,Faible,manque de prévisibilité pour les clients B2B,False,La roadmap manque de clarté.
SAAS-004455,2025-02-22,Feedback onboarding,Grand compte,France,Export reporting,Activation,1,negative,Support client,réponse générique,réponse générique,Faible,risque contractuel et insatisfaction compte clé,False,"Le suivi du ticket manque de clarté. Personne ne donne de délai. Pour un profil grand compte, ce niveau de friction réduit fortement la confiance dans le service."
SAAS-004456,2025-08-10,Enquête NPS,Startup,Afrique francophone,Export reporting,Renouvellement,4,positive,Expérience positive,service satisfaisant,aucun irritant majeur,Faible,satisfaction et confiance,False,"super expérience, rien à signaler"
SAAS-004457,2025-03-15,Enquête NPS,Startup,Belgique,API,Renouvellement,2,negative,Produit / Qualité,export instable,export instable,Faible,perte de confiance dans la donnée produit,False,"Certaines métriques changent sans explication entre deux connexions. Le cas concerne le segment startup, sur le parcours renouvellement, avec un impact direct sur api."
SAAS-004458,2025-05-02,Ticket support,Équipe produit,France,Dashboard analytics,Usage quotidien,1,negative,Produit / Qualité,lenteur dashboard,lenteur dashboard,Faible,perte de confiance dans la donnée produit,False,"L’API retourne parfois des erreurs sans message clair. Pour un profil équipe produit, ce niveau de friction réduit fortement la confiance dans le service."
SAAS-004459,2025-09-16,Ticket support,Startup,Belgique,Dashboard analytics,Renouvellement,1,negative,Onboarding / Usage,parcours confus,parcours confus,Faible,risque de non-adoption et churn précoce,False,bof
SAAS-004460,2025-06-02,Enquête NPS,Équipe support,Belgique,API,Support,1,negative,Produit / Qualité,perte de données,perte de données,Modérée,perte de confiance dans la donnée produit,False,tjr aucun suivi
SAAS-004461,2025-06-29,Email client,Équipe support,Belgique,Module onboarding,Configuration,1,negative,Facturation / Pricing,options avancées mal expliquées,options avancées mal expliquées,Faible,frein au renouvellement et à l’expansion,False,Le renouvellement annuel arrive sans synthèse claire de l’usage réel. Cela m’a obligé à relancer plusieurs fois.
SAAS-004462,2025-06-07,Enquête NPS,Startup,Belgique,Module onboarding,Renouvellement,1,negative,Support client,ticket sans suivi,ticket sans suivi,Modérée,risque contractuel et insatisfaction compte clé,True,impossible de payer
SAAS-004463,2025-04-15,Feedback onboarding,Équipe produit,Suisse,Export reporting,Activation,3,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,"La procédure est faisable, mais elle demande beaucoup d’attention pour éviter une erreur."
SAAS-004464,2025-10-04,Ticket support,Startup,Suisse,Dashboard analytics,Configuration,1,negative,Onboarding / Usage,activation trop longue,activation trop longue,Modérée,risque de non-adoption et churn précoce,True,support impossible
SAAS-004465,2025-08-11,Chat produit,Startup,Afrique francophone,Module onboarding,Renouvellement,3,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,"L’expérience est correcte, mais il manque un suivi plus visible."
SAAS-004466,2025-05-30,Chat produit,Équipe produit,Canada,Dashboard analytics,Support,3,negative,Onboarding / Usage,première valeur trop tardive,première valeur trop tardive,Faible,risque de non-adoption et churn précoce,False,La configuration initiale demande trop d’allers-retours avec le support. Cela m’a obligé à relancer plusieurs fois.
SAAS-004467,2025-06-09,Feedback onboarding,Grand compte,Afrique francophone,Gestion utilisateurs,Configuration,3,negative,Onboarding / Usage,parcours confus,parcours confus,Faible,risque de non-adoption et churn précoce,False,personne repond
SAAS-004468,2025-05-28,Email client,Équipe support,Belgique,API,Support,3,negative,Facturation / Pricing,renouvellement mal anticipé,renouvellement mal anticipé,Faible,frein au renouvellement et à l’expansion,False,Le renouvellement annuel arrive sans synthèse claire de l’usage réel. Cela peut pousser un client à ne pas revenir.
SAAS-004469,2026-02-07,Ticket support,PME,Belgique,Export reporting,Activation,4,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,pas bloqué mais pas fluide non plus
SAAS-004470,2025-02-26,Enquête NPS,PME,Afrique francophone,Dashboard analytics,Renouvellement,2,negative,Support client,support lent,support lent,Faible,risque contractuel et insatisfaction compte clé,False,Nous avons reçu une réponse générique alors que le ticket contenait des captures et des logs détaillés. Cela a augmenté le stress autour de la démarche.
SAAS-004471,2025-09-10,Ticket support,Startup,Canada,Export reporting,Activation,1,negative,Communication,release note absente,release note absente,Faible,manque de prévisibilité pour les clients B2B,False,La roadmap manque de clarté.
SAAS-004472,2025-07-07,Feedback onboarding,PME,Belgique,Dashboard analytics,Usage quotidien,2,negative,Facturation / Pricing,tarification peu claire,tarification peu claire,Faible,frein au renouvellement et à l’expansion,False,"Le coût par utilisateur devient difficile à anticiper quand plusieurs équipes rejoignent la plateforme. Pour un profil pme, ce niveau de friction réduit fortement la confiance dans le service."
SAAS-004473,2025-06-28,Chat produit,Startup,Afrique francophone,Gestion utilisateurs,Usage quotidien,3,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,"Le service fonctionne, mais certaines étapes pourraient être mieux expliquées."
SAAS-004474,2025-05-12,Email client,Équipe support,Afrique francophone,Module onboarding,Renouvellement,3,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,"à revoir, surtout les explications"
SAAS-004475,2025-04-28,Feedback onboarding,Startup,Suisse,Gestion utilisateurs,Renouvellement,3,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,"La procédure est faisable, mais elle demande beaucoup d’attention pour éviter une erreur."
SAAS-004476,2025-09-18,Ticket support,PME,France,Dashboard analytics,Renouvellement,3,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,"Je n’ai pas rencontré de blocage majeur, mais la communication pourrait être améliorée."
SAAS-004477,2025-01-29,Ticket support,Équipe produit,Belgique,Gestion utilisateurs,Support,1,negative,Support client,support lent,support lent,Faible,risque contractuel et insatisfaction compte clé,False,L’escalade vers une personne technique prend trop de temps. Cela donne l’impression que le suivi n’est pas maîtrisé.
SAAS-004478,2025-11-27,Chat produit,PME,Belgique,Export reporting,Renouvellement,1,negative,Onboarding / Usage,manque d’accompagnement,manque d’accompagnement,Faible,risque de non-adoption et churn précoce,False,"L’onboarding est trop long. Notre équipe n’a pas compris quelles étapes étaient indispensables. Pour un profil pme, ce niveau de friction réduit fortement la confiance dans le service."
SAAS-004479,2025-11-01,Chat produit,Grand compte,Canada,Module onboarding,Usage quotidien,4,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,"L’expérience est correcte, mais il manque un suivi plus visible."
SAAS-004480,2025-02-18,Ticket support,Grand compte,Belgique,Gestion utilisateurs,Configuration,4,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,"L’expérience est correcte, mais il manque un suivi plus visible."
SAAS-004481,2025-05-06,Enquête NPS,Équipe support,Suisse,Export reporting,Configuration,3,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,"L’expérience est correcte, mais il manque un suivi plus visible."
SAAS-004482,2025-04-03,Ticket support,Grand compte,Suisse,Dashboard analytics,Renouvellement,2,negative,Produit / Qualité,export instable,export instable,Faible,perte de confiance dans la donnée produit,False,"L’API retourne parfois des erreurs sans message clair. Le cas concerne le segment grand compte, sur le parcours renouvellement, avec un impact direct sur dashboard analytics."
SAAS-004483,2025-05-03,Feedback onboarding,Équipe support,Canada,Module onboarding,Activation,4,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,"à revoir, surtout les explications"
SAAS-004484,2025-04-11,Chat produit,Grand compte,Afrique francophone,Module onboarding,Support,1,negative,Support client,escalade difficile,escalade difficile,Faible,risque contractuel et insatisfaction compte clé,False,bloqué depuis hier
SAAS-004485,2025-11-22,Chat produit,Grand compte,Canada,Module onboarding,Activation,2,negative,Onboarding / Usage,configuration complexe,configuration complexe,Faible,risque de non-adoption et churn précoce,False,je comprend pas le suivi
SAAS-004486,2025-01-16,Ticket support,Startup,Canada,Module onboarding,Activation,3,negative,Onboarding / Usage,première valeur trop tardive,première valeur trop tardive,Faible,risque de non-adoption et churn précoce,False,"L’onboarding est trop long. Notre équipe n’a pas compris quelles étapes étaient indispensables. Le cas concerne le segment startup, sur le parcours activation, avec un impact direct sur module onboarding."
SAAS-004487,2026-01-19,Email client,Équipe produit,Suisse,Dashboard analytics,Usage quotidien,1,negative,Communication,statut incident peu visible,statut incident peu visible,Faible,manque de prévisibilité pour les clients B2B,False,"La documentation ne montre pas clairement les impacts des nouveaux paramètres. Le problème n’est pas isolé : il génère des relances, de l’incertitude et une perception de manque de maîtrise."
SAAS-004488,2025-02-22,Ticket support,Équipe support,Afrique francophone,Module onboarding,Configuration,3,negative,Onboarding / Usage,manque d’accompagnement,manque d’accompagnement,Faible,risque de non-adoption et churn précoce,False,L’onboarding est trop long. Notre équipe n’a pas compris quelles étapes étaient indispensables. Cette situation est remontée depuis Afrique francophone et touche surtout le parcours configuration.
SAAS-004489,2025-10-25,Chat produit,Équipe produit,France,Dashboard analytics,Usage quotidien,3,negative,Produit / Qualité,perte de données,perte de données,Faible,perte de confiance dans la donnée produit,False,Certaines métriques changent sans explication entre deux connexions. Cela donne l’impression que le suivi n’est pas maîtrisé.
SAAS-004490,2025-05-31,Feedback onboarding,Startup,Belgique,Dashboard analytics,Renouvellement,1,negative,Communication,release note absente,release note absente,Faible,manque de prévisibilité pour les clients B2B,False,"La documentation ne montre pas clairement les impacts des nouveaux paramètres. Le cas concerne le segment startup, sur le parcours renouvellement, avec un impact direct sur dashboard analytics."
